;title;year;conc;poptype
3351;Borriello, Brack 2019;2019;['context', 'meet', 'certain', 'condition', 'impor', 'tant', 'disruption', 'party', 'system', 'populist', 'challenger', 'strong', 'salience', 'economic', 'migration', 'crisis', 'order', 'argument', 'generalizable', 'necessary'];nationalist
3352;Borriello, Brack 2019;2019;['struggle', 'tax', 'sovereignty', 'maritime', 'sovereignty', 'sovereignty', 'opposition', 'EU', 'Populist', 'eurosceptic', 'party', 'claim', 'solely', 'popular', 'control', 'decisional', 'process', 'need', 'defend'];nationalist
3353;Borriello, Brack 2019;2019;['diverge', 'especially', 'context', 'european', 'integration', 'ambivalent', 'case', 'conﬁrm', 'research', 'state', 'populist', 'party', 'Southern_Europe', 'represent', 'political', 'identity', 'people', 'deﬁne', 'primarily', 'line'];nationalist
3354;Borriello, Brack 2019;2019;['party', 'meaning', 'sovereignty', 'logically', 'diﬀer', 'sense', 'interesting', 'study', 'extent', 'diﬀerent', 'populist', 'party', 'operate', 'context', 'Lega', 'instance', 'share', 'similar', 'conception', 'sovereignty'];nationalist
3355;Sözen 2019;2019;['abstract', 'article', 'examine', 'June_2018', 'presidential', 'parliamentary', 'election', 'Turkey', 'maintain', 'Turkey', 'populist', 'regime', 'context', 'simultaneously', 'hyperpoliticise', 'depoliticise', 'electoral', 'process', 'regime', 'decrease'];authoritatian
3356;Sözen 2019;2019;['playing', 'ﬁeld', 'finally', 'analyse', 'electoral', 'result', 'discuss', 'implication', 'keyword_competitive', 'populism', 'hyperpresidentialism', 'presidential', 'election', 'parliamentary', 'election', 'AKP', 'anti-authoritarianism', 'follow', 'proposal', 'AKP'];authoritatian
3357;Sözen 2019;2019;['cent', 'vote', 'electoral', 'coalition', 'People_’s_Alliance', 'İttifakı', 'principally', 'compose', 'conservative', 'populist', 'AKP', 'turkish', 'nationalist-conservative', 'MHP', 'manage', 'acquire', 'majority', 'vote', '53'];right-wing
3358;Sözen 2019;2019;['election', 'critical', 'potentially', 'sea', 'change', 'three', 'interrelated', 'reason', 'first', 'hold', 'populist', 'competitive', 'regime', 'context', 'single', 'election', 'democratic', 'institution', 'ruler', 'pit'];authoritatian
3359;Sözen 2019;2019;['protract', 'autocratisation', 'Lührmann_&_Lindberg', '2019', 'occur', 'executive', 'aggrandisement', 'Bermeo', '2016', 'populist', 'party', 'claim', 'increase', 'concentration', 'power', 'hand', 'elect', 'ruler', 'democratisation', 'Sözen_2010'];authoritatian
3360;Sözen 2019;2019;['work', 'potent', 'way', 'Erdoğan', '2011', 'sum', '2011', 'political', 'institutional', 'framework', 'populist', 'competi', 'tive', 'regime', 'place', 'framework', 'elect', 'ruler', 'executive', 'branch'];authoritatian
3361;Sözen 2019;2019;['electoral', 'strategy', 'oppositional', 'alternative', 'OSCE', '2018', '2', 'secondly', 'establishment', 'process', 'populist', 'competitive', 'regime', 'judiciary', 'start', 'instrumentalise', 'diﬀerent', 'faction', 'opposition', 'people'];authoritatian
3362;Sözen 2019;2019;['regime-related', 'determinant', 'June_2018', 'election', 'government', 'limitation', 'political', 'opposition', 'liberty', 'Personalisation', 'populist', 'hyperpresidentialism', 'recent', 'reorganisation', 'legislative-executive', 'relation', 'form', 'hyperpresidential', 'system', '2017'];authoritatian
3363;Sözen 2019;2019;"['party', 'CHP', 'political', 'elite', 'principally', 'secularist', 'constituency', 'main', 'anti-people', ""the_'_white_Turks_'"", 'populist', 'parlance', 'populism', 'AKP', '2002', 'Sözen_2010', 'provide', 'additional', 'opportunity', 'the_People_’s_Alliance']";right-wing
3364;Sözen 2019;2019;"['elite', 'principally', 'secularist', 'constituency', 'main', 'anti-people', ""the_'_white_Turks_'"", 'populist', 'parlance', 'populism', 'AKP', '2002', 'Sözen_2010', 'provide', 'additional', 'opportunity', 'the_People_’s_Alliance', 'consolidate', 'Turkey', 'disproportionally']";right-wing
3365;Sözen 2019;2019;['party', 'receive', 'total', 'slightly', 'more_than_65_per_cent', 'vote', 'election', 'result', 'indicative', 'burgeon', 'populist-nationalist', 'anti-authoritarian', 'divide', 'Turkey', 'election', 'ﬁrst', 'time', 'major', 'opposition', 'party'];authoritatian
3366;Sözen 2019;2019;['ﬁrst', 'instance', 'CHP', 'İnce', 'try', 'overcome', 'turkish-kurdish', 'cleavage', 'importantly', 'establishment', 'populist', 'institutional', 'framework', 'previous', 'election', 'AKP', 'shift', 'alliance', 'policy', 'rhetoric'];authoritatian
3367;Lizotte 2019;2019;['Geographers', 'contribute', 'conversation', 'small', 'important', 'body', 'work', 'directly', 'indirectly', 'engage', 'populism', 'recent_year', 'instance', 'Hart', '2014', 'investigation', 'intersection', 'hegemony', 'populist', 'politic'];nationalist
3368;Lizotte 2019;2019;['engage', 'populism', 'recent_year', 'instance', 'Hart', '2014', 'investigation', 'intersection', 'hegemony', 'populist', 'politic', 'post-Apartheid', 'South_Africa', 'prominent', 'monograph', 'geographer', 'contain', 'sustained', 'engagement', 'populism'];nationalist
3369;Lizotte 2019;2019;['isolate', 'close', 'withdraw', 'setting', 'diverse', 'Sri_Lanka', 'Poland', 'Australia', 'pose', 'question', 'populist', 'movement', 'depoliticize', 'repoliticizing', 'overall', 'global', 'convergence', 'managerial', 'politic', 'consensus'];neoliberal
3370;Lizotte 2019;2019;['press', 'need', 'well', 'understand', 'current', 'success', 'far', 'ethnonationalist', 'movement', 'populist', 'tactic', 'Bonikowski', '2017', 'condition', 'movement', 'able', 'achieve', 'level', 'widespread', 'appeal'];right-wing
3371;Lizotte 2019;2019;['Bonikowski', '2017', 'condition', 'movement', 'able', 'achieve', 'level', 'widespread', 'appeal', 'cause', 'populist', 'rhetoric', 'tactic', 'spill', 'center-right', 'party', 'recent', 'string', 'electoral', 'victory'];left-wing
3372;Lizotte 2019;2019;['narrative', 'place', 'end', 'three', 'area', 'geographer', 'active', 'explicitly', 'tie', 'contemporary', 'populist', 'movement', 'first', 'topic', 'long', 'interest', 'geographer', 'particular', 'work', 'affective'];nationalist
3373;Lizotte 2019;2019;['transform', 'come', 'power', 'government', 'Andreucci', '2017', 'instance', 'explore', 'connection', 'contradiction', 'populist', 'strategy', 'Bolivia', 'Morales', 'begin', 'strong', 'environmental', 'ethos', 'government', 'increase'];radical
3374;Stanley 2016;2016;['experiment', 'undermine', 'polish', 'family', 'elementary', 'unit', 'life', 'discourse', 'resonate', 'populist', 'Catholicism', 'medium', 'empire', 'centre', 'Radio_Maryja', 'proprietor', 'Father', 'Rydzyk', 'reciprocate', 'grant'];nationalist
3375;Stanley 2016;2016;['fail', 'attempt', 'dissolve', 'parliament', 'party', 'enter', 'formal', 'coalition', 'agreement', 'May_2006', 'populist', 'vocabulary', 'coalition', 'develop', 'term', 'ofﬁce', 'grammatical', 'structure', 'clear', 'outset'];radical
3376;Stanley 2016;2016;['June_2005', 'gay', 'march', 'Warsaw', 'occur', 'prior', 'election', 'lead', 'formation', 'populist', 'coalition', 'decision', 'ban', 'parade', 'take', 'Kaczyn´ski', 'capacity', 'mayor', 'Warsaw', 'widely'];right-wing
3377;Stanley 2016;2016;['Court', 'issue', 'ruling', 'May_2007', 'issue', 'minority', 'ﬁrmly', 'associate', 'force', 'anti-populist', 'opposition', 'Court', 'find', 'ban', 'place', 'unacceptable', 'restriction', 'protester', 'freedom', 'assembly'];right-wing
3378;Stanley 2016;2016;['strategy', 'socialization', 'implausible', 'recall', 'prior', '2005', 'election', 'Self-Defence', 'the_League_of_Polish_Families', 'regard', 'populist', 'outsider', 'Law_and_Justice', 'party', 'political', 'mainstream', 'albeit', 'increasingly', 'formation', 'populist'];radical
3379;Stanley 2016;2016;['populist', 'outsider', 'Law_and_Justice', 'party', 'political', 'mainstream', 'albeit', 'increasingly', 'formation', 'populist', 'coalition', 'case', 'political', 'mainstream', 'reach', 'populist', 'join', 'draw', 'mainstream', 'time'];radical
3380;Stanley 2016;2016;['albeit', 'increasingly', 'formation', 'populist', 'coalition', 'case', 'political', 'mainstream', 'reach', 'populist', 'join', 'draw', 'mainstream', 'time', 'populist', 'coalition', 'form', 'May_2006', 'strategy', 'confrontation'];radical
3381;Stanley 2016;2016;['rationalize', 'action', 'justify', 'refusal', 'compromise', 'consequence', 'confrontation', 'explicit', 'strategy', 'anti-populist', 'force', 'choose', 'product', 'logic', 'populism', 'concept', 'network', 'układ', 'crucial', 'unfolding'];radical
3382;Stanley 2016;2016;['mandate', 'subvert', 'democratic', 'system', 'install', 'role', 'constitutional', 'court', 'arm', 'populist', 'rule', 'compatibility', 'legislative', 'act', 'constitution', 'intervention', 'the_Constitutional_Tribunal', 'strike', 'illiberal', 'legislation'];authoritatian
3383;McDonnell, Cabrera 2019;2019;['26', '484', '-', 'DOI', 'ABSTRACT', 'despite', 'vast', 'comparative', 'research', 'populist', 'party', 'the_past_decade', 'little', 'work', 'non-European', 'party', 'oppose', 'leader', 'article', 'argue'];right-wing
3384;McDonnell, Cabrera 2019;2019;['case', 'India', 'rule', 'Bharatiya_Janata_Party', 'BJP', 'Indian_People_’s_Party', 'follow', 'ideational', 'approach', 'understand', 'populism', 'examine', 'three', 'distinguishing', 'feature', 'populism', 'conception', 'people', 'elite', 'reﬂecte'];right-wing
3385;McDonnell, Cabrera 2019;2019;['follow', 'ideational', 'approach', 'understand', 'populism', 'examine', 'three', 'distinguishing', 'feature', 'populism', 'conception', 'people', 'elite', 'reﬂecte', 'view', 'interview', 'conduct', 'BJP', 'oﬃcial', 'representative'];right-wing
3386;McDonnell, Cabrera 2019;2019;['India', 'rule', 'Bharatiya_Janata_Party', 'BJP', 'Indian_People_’s_Party', 'exception', 'BJP', 'exclude', 'study', 'populist', 'party', 'similar', 'work', 'populism', 'South_America', 'South-East', 'Asia', 'speciﬁc', 'analysis', 'recent_year'];right-wing
3387;McDonnell, Cabrera 2019;2019;['Indian_People_’s_Party', 'exception', 'BJP', 'exclude', 'study', 'populist', 'party', 'similar', 'work', 'populism', 'South_America', 'South-East', 'Asia', 'speciﬁc', 'analysis', 'recent_year', 'BJP', 'populism', 'focus', 'communication'];right-wing
3388;McDonnell, Cabrera 2019;2019;['strategy', 'leader', 'Modi', 'party', 'ideology', 'face', 'follow', 'question', 'BJP', 'populist', 'party', 'akin', 'western', 'democracy', 'populism', 'consist', 'people', 'elite', 'populist'];right-wing
3389;McDonnell, Cabrera 2019;2019;['face', 'follow', 'question', 'BJP', 'populist', 'party', 'akin', 'western', 'democracy', 'populism', 'consist', 'people', 'elite', 'populist', 'party', 'reﬂecte', 'word', 'action', 'government'];right-wing
3390;McDonnell, Cabrera 2019;2019;['populist', 'party', 'reﬂecte', 'word', 'action', 'government', 'scholar', 'populism', 'hypothesise', 'populism', 'power', 'adopt', 'ideational', 'approach', 'pre-dominant', 'approach', 'analyse', 'populism', 'Western', 'examine'];moderate
3391;McDonnell, Cabrera 2019;2019;['adopt', 'ideational', 'approach', 'pre-dominant', 'approach', 'analyse', 'populism', 'Western', 'examine', 'populism', 'BJP', 'oppose', 'simply', 'look', 'leader', 'style', 'BJP', 'personal', 'party', 'like'];right-wing
3392;McDonnell, Cabrera 2019;2019;['Modi', 'party', 'survive', 'understand', 'BJP', 'ﬁts', 'speciﬁc', 'ideational', 'template', 'populism', 'put', 'practice', 'help', 'well', 'understand', 'BJP', 'implication', 'rise', 'indian', 'democracy'];right-wing
3393;McDonnell, Cabrera 2019;2019;['section', 'outline', 'development', 'BJP', 'ideology', 'set', 'three', 'distinguishing', 'feature', 'populism', 'line', 'ideational', 'approach', 'conception', 'virtuous', 'people', 'bad', 'elite', 'dangerous', 'third'];right-wing
3394;McDonnell, Cabrera 2019;2019;['view', 'people', 'elite', 'democracy', 'align', 'exist', 'scholarship', 'say', 'expect', 'populist', 'short', 'unpack', 'populism', 'BJP', 'ﬁnd', 'comparable', 'case', 'fourth', 'section'];right-wing
3395;McDonnell, Cabrera 2019;2019;['align', 'exist', 'scholarship', 'say', 'expect', 'populist', 'short', 'unpack', 'populism', 'BJP', 'ﬁnd', 'comparable', 'case', 'fourth', 'section', 'discuss', 'way', 'BJP'];right-wing
3396;McDonnell, Cabrera 2019;2019;['BJP', 'ﬁnd', 'comparable', 'case', 'fourth', 'section', 'discuss', 'way', 'BJP', 'populism', 'manifest', 'party', 'take', 'oﬃce', '2014', 'populist', 'increasingly', 'party', 'government'];right-wing
3397;McDonnell, Cabrera 2019;2019;['behave', 'power', 'party', 'continue', 'act', 'speak', 'line', 'key', 'trait', 'populism', 'finally', 'discussion', 'conclusion', 'section', 'ﬁrstly', 'consider', 'implication', 'research', 'indian', 'democracy'];right-wing
3398;McDonnell, Cabrera 2019;2019;['secondly', 'suggest', 'series', 'way', 'BJP', 'include', 'future', 'comparative', 'research', 'populism', 'order', 'advance', 'understanding', 'party', 'globally', 'ideological', 'root', 'rise', 'BJP', 'ideological'];right-wing
3399;McDonnell, Cabrera 2019;2019;['chief', 'minister', 'state', 'self-projection', 'strong', 'country', 'need', 'line', 'expect', 'populist', 'discuss', 'section', 'Modi', 'continuously', 'attack', 'Congress', 'party', 'campaign', 'corrupt', 'elite'];right-wing
3400;McDonnell, Cabrera 2019;2019;['previous', 'election', 'BJP', 'outpolle', 'Congress', 'upper', 'caste', 'resounding', '54_%_to_12_%', 'Right-wing', 'populism', 'people', 'elite', 'order', 'identify', 'political', 'actor', 'populist', 'follow', 'large'];right-wing
3401;McDonnell, Cabrera 2019;2019;['54_%_to_12_%', 'Right-wing', 'populism', 'people', 'elite', 'order', 'identify', 'political', 'actor', 'populist', 'follow', 'large', 'body', 'scholarship', 'adopt', 'ideational', 'approach', 'word', 'understand', 'populism'];right-wing
3402;McDonnell, Cabrera 2019;2019;['versus', 'corrupt', 'elite', 'argue', 'politic', 'expression', 'volonté', 'générale', 'general', 'people', 'populism', 'thin-centred', 'ideology', 'mean', 'ﬁnd', 'alongside', 'thick', 'ideology', 'Left_and_right_or_with_other_thin_one', 'party'];nationalist
3403;McDonnell, Cabrera 2019;2019;['ﬁnancial', 'elite', 'cast', 'threat', 'presence', 'society', 'share', 'value', 'people', 'accord', 'populist', 'favour', 'elite', 'people', 'recent_decade', 'main', 'populist', 'western', 'democracy', 'immigrant'];right-wing
3404;McDonnell, Cabrera 2019;2019;['value', 'people', 'accord', 'populist', 'favour', 'elite', 'people', 'recent_decade', 'main', 'populist', 'western', 'democracy', 'immigrant', 'especially', 'Muslims', '9/11', 'homosexual', 'welfare', 'recipient', 'romany'];right-wing
3405;McDonnell, Cabrera 2019;2019;['political', 'belief', 'behaviour', 'construe', 'place', 'outside', 'people', 'antagonistic', 'relationship', 'Right-wing', 'populist', 'tend', 'favour', 'policy', 'design', 'establish', 'order', 'society', 'combat', 'perceive'];authoritatian
3406;McDonnell, Cabrera 2019;2019;['order', 'society', 'combat', 'perceive', 'threat', 'people', 'stem', 'dangerous', 'sum', 'populism', 'present', 'speciﬁc', 'conception', 'people', 'elite', 'relationship', 'democracy', 'following', 'section', 'examine'];right-wing
3407;McDonnell, Cabrera 2019;2019;['generally', 'indian', 'democracy', 'interview', 'material', 'gather', 'underline', 'key', 'feature', 'populist', 'ideology', 'share', 'BJP', 'find', 'statement', 'clearly', 'correspond', 'populist', 'conception'];right-wing
3408;McDonnell, Cabrera 2019;2019;['populist', 'ideology', 'share', 'BJP', 'find', 'statement', 'clearly', 'correspond', 'populist', 'conception', 'at_least_one', 'three', 'category', 'people', 'elite', '18', 'interview', 'word', 'interviewee'];right-wing
3409;McDonnell, Cabrera 2019;2019;['18', 'interview', 'word', 'interviewee', 'at_least_one', 'unambiguous', 'statement', 'code', 'reﬂecte', 'populist', 'conception', 'people', 'elite', 'numerous', 'statement', 'discuss', 'view', 'relate', 'three', 'analytical'];right-wing
3410;McDonnell, Cabrera 2019;2019;['democracy', 'work', 'interview', 'profession', 'Hindutva', 'se', 'reﬂect', 'worldview', 'consistent', 'populism', 'characterize', 'literature', 'people', 'interviewee', 'generally', 'present', 'view', 'people', 'Hindu', 'indian'];right-wing
3411;McDonnell, Cabrera 2019;2019;['privilege', 'alternative', 'identity', 'BJP', 'understanding', 'Hindu', 'indian', 'recall', 'Müller', 'observation', 'populist', 'decide', 'real', 'people', 'want', 'uniﬁed', 'populist', 'term', 'exclude', 'consistent'];right-wing
3412;McDonnell, Cabrera 2019;2019;['indian', 'recall', 'Müller', 'observation', 'populist', 'decide', 'real', 'people', 'want', 'uniﬁed', 'populist', 'term', 'exclude', 'consistent', 'populist', 'worldview', 'numerous', 'interviewee', 'argue', 'division'];right-wing
3413;McDonnell, Cabrera 2019;2019;['decide', 'real', 'people', 'want', 'uniﬁed', 'populist', 'term', 'exclude', 'consistent', 'populist', 'worldview', 'numerous', 'interviewee', 'argue', 'division', 'people', 'reality', 'exaggerated', 'exploit', 'corrupt'];right-wing
3414;McDonnell, Cabrera 2019;2019;['people', 'particular', 'concept', 'particular', 'like', 'dislikes', 'think', 'respect', 'short', 'line', 'populist', 'ideology', 'real', 'people', 'want', 'irrespective', 'minority', 'elite', 'BJP', 'people'];right-wing
3415;McDonnell, Cabrera 2019;2019;['conception', 'people', 'elite', 'ﬁrmly', 'line', 'expectation', 'base', 'theoretical', 'literature', 'populism', 'conceive', 'true', 'indian', 'people', 'homogenous', 'virtuous', 'patriotic', 'Hindu', 'community', 'sovereignty'];right-wing
3416;McDonnell, Cabrera 2019;2019;['minority', 'impediment', 'pursue', 'general', 'people', 'necessary', 'brake', 'majoritarianism', 'Right-wing', 'populism', 'power', 'populist', 'attitude', 'widely', 'share', 'interviewee', 'automatically', 'imply', 'attitude'];right-wing
3417;McDonnell, Cabrera 2019;2019;['pursue', 'general', 'people', 'necessary', 'brake', 'majoritarianism', 'Right-wing', 'populism', 'power', 'populist', 'attitude', 'widely', 'share', 'interviewee', 'automatically', 'imply', 'attitude', 'view', 'manifest', 'BJP'];right-wing
3418;McDonnell, Cabrera 2019;2019;['predictor', 'section', 'investigate', 'BJP', '2014', 'publicly', 'express', 'put', 'practice', 'populist', 'concept', 'people', 'elite', 'express', 'interview', 'enter', 'government', '2014', 'see', 'division'];right-wing
3419;McDonnell, Cabrera 2019;2019;['action', 'statement', 'BJP', 'representative', '2014', 'communicate', 'blunt', 'term', 'party', 'populist', 'message', 'value', 'sovereignty', 'real', 'Indians', 'threat', 'elite', 'dangerous', 'threat', 'particularly'];right-wing
3420;McDonnell, Cabrera 2019;2019;['liberalism', 'populism', 'privilege', 'majoritarianism', 'constitutionalism', 'Jaitley', 'statement', 'echo', 'claim', 'populist', 'Berlusconi', 'Trump', 'mandate', 'people', 'override', 'court', 'judgement', 'constitutional', 'provision', 'similar'];right-wing
3421;McDonnell, Cabrera 2019;2019;['Trump', 'mandate', 'people', 'override', 'court', 'judgement', 'constitutional', 'provision', 'similar', 'populist', 'conception', 'people', 'find', 'interview', 'view', 'democracy', 'function', 'reﬂecte', 'general', 'people'];right-wing
3422;McDonnell, Cabrera 2019;2019;['notably', 'silent', 'afterward', 'episode', 'detail', 'section', 'underline', 'BJP', 'display', 'populist', 'conception', 'people', 'elite', 'power', 'recent_year', 'see', 'call', 'cabinet', 'minister', 'saﬀronise'];right-wing
3423;McDonnell, Cabrera 2019;2019;['Pakistan', 'Muslims', 'eligible', 'indian', 'citizenship', 'discussion', 'conclusion', 'comparative', 'work', 'populism', 'party', 'entirely', 'ignore', 'BJP', 'small', 'recent', 'single-country', 'scholarship', 'populism', 'concentrate'];right-wing
3424;McDonnell, Cabrera 2019;2019;['populism', 'party', 'entirely', 'ignore', 'BJP', 'small', 'recent', 'single-country', 'scholarship', 'populism', 'concentrate', 'communication', 'strategy', 'Modi', 'article', 'advance', 'argument', 'line', 'ideational', 'approach'];right-wing
3425;McDonnell, Cabrera 2019;2019;['communication', 'strategy', 'Modi', 'article', 'advance', 'argument', 'line', 'ideational', 'approach', 'study', 'populism', 'BJP', 'consider', 'clear', 'case', 'populist', 'party', 'show', 'conception', 'people'];right-wing
3426;McDonnell, Cabrera 2019;2019;['line', 'ideational', 'approach', 'study', 'populism', 'BJP', 'consider', 'clear', 'case', 'populist', 'party', 'show', 'conception', 'people', 'elite', 'compose', 'way', 'align', 'vast', 'literature'];right-wing
3427;McDonnell, Cabrera 2019;2019;['strongly', 'reﬂect', 'belief', 'concern', 'distinctive', 'history', 'Hindu', 'majority', 'similarly', 'populist', 'perspective', 'see', 'genuine', 'indian', 'people', 'appropriately', 'reﬂecte', 'governance', 'societal', 'institution'];right-wing
3428;McDonnell, Cabrera 2019;2019;['minority', 'clearly', 'BJP', 'interview', 'party', 'time', 'power', 'trend', 'evident', 'populist', 'majority', 'government', 'present', 'country', 'like', 'Hungary', 'Italy', 'Poland', 'the_United_States', 'India'];right-wing
3429;McDonnell, Cabrera 2019;2019;['alongside', 'similar', 'party', 'western', 'non-Western', 'democracy', 'produce', 'important', 'insight', 'populist', 'mobilization', 'success', 'globally', 'particular', 'supporter', 'policy', 'role', 'religion', 'party', 'organization'];right-wing
3430;McDonnell, Cabrera 2019;2019;['BJP', 'well', '2014', 'middle', 'upper', 'class', 'educate', 'young', 'contrast', 'populist', 'western', 'democracy', 'core', 'electorate', 'say', 'loser', 'globalization', 'particular', 'low', 'socio-economic'];right-wing
3431;McDonnell, Cabrera 2019;2019;['background', 'low', 'education', 'level', 'case', 'BJP', 'suggest', 'need', 'revise', 'idea', 'populism', 'appeal', 'second', 'regard', 'implication', 'research', 'populist', 'policy', 'platform', 'BJP'];left-wing
3432;McDonnell, Cabrera 2019;2019;['rejection', 'muslim', 'combination', 'opening', 'closure', 'outside', 'world', 'successfully', 'co-exist', 'populist', 'platform', 'merit', 'investigation', 'third', 'like', 'the_Italian_League', 'european', 'populist', 'BJP'];right-wing
3433;McDonnell, Cabrera 2019;2019;['populist', 'platform', 'merit', 'investigation', 'third', 'like', 'the_Italian_League', 'european', 'populist', 'BJP', 'deploy', 'religion', 'deﬁne', 'people', 'christian', 'League', 'Hindu', 'BJP', 'Muslim'];right-wing
3434;McDonnell, Cabrera 2019;2019;['christian', 'League', 'Hindu', 'BJP', 'Muslim', 'party', 'scholar', 'start', 'explore', 'populist', 'use', 'religious', 'identity', 'symbol', 'addition', 'Islamophobia', 'BJP', 'oﬀer', 'enlightening', 'comparison'];right-wing
3435;McDonnell, Cabrera 2019;2019;['reconcile', 'complexity', 'caste', 'conception', 'Hindu', 'people', 'point', 'contact', 'western', 'populist', 'subsume', 'long-standing', 'Catholic-Protestant', 'diﬀerence', 'frame', 'christian', 'people', 'siege', 'muslim', 'fourth'];right-wing
3436;McDonnell, Cabrera 2019;2019;['sustain', 'electoral', 'success', 'tenure', 'individual', 'leader', 'sense', 'BJP', 'similar', 'populist', 'party', 'like', 'the_Italian_League', 'Danish_People_’s_Party', 'build', 'outlast', 'charismatic', 'leader', 'like', 'Bossi'];right-wing
3437;McDonnell, Cabrera 2019;2019;['ﬁnally', 'comparative', 'work', 'ought', 'consider', 'BJP', 'alongside', 'grow', 'number', 'populist', 'party', 'junior', 'coalition', 'partner', 'majority', 'party', 'government', 'true', 'Hungary', 'Poland'];right-wing
3438;McDonnell, Cabrera 2019;2019;['western', 'non-Western', 'democracy', 'provide', 'insight', 'party', 'enhance', 'understanding', 'variety', 'populism', 'worldwide', 'reason', 'increasingly', 'broad', 'appeal', 'implication', 'rise', 'democracy'];right-wing
3439;de la Torre 2017;2017;['fear', 'Bolivarianism', 'lead', 'coup', 'president', 'Zelaya', 'Honduras', 'bolivarian', 'strategy', 'populist', 'rupture', 'cross', 'Atlantic', 'adapt', 'PODEMOS', 'third', 'large', 'political', 'party', 'Spain'];authoritatian
3440;de la Torre 2017;2017;['party', 'Spain', 'article', 'history', 'receive', '5_November_2016', 'Accepted', '11_February_2017', 'keyword', 'Bolivarianism', 'populism', 'diffusion', 'learning', 'emulation', 'influence', 'article', 'analyse', 'mechanism', 'influence', 'learn'];authoritatian
3441;de la Torre 2017;2017;['transformation', 'use', 'armed', 'struggle', 'democratic', 'mechanism', 'election', 'constitution', 'making', 'build', 'populist', 'discourse', 'strategy', 'represent', 'international', 'politic', 'manichaean', 'struggle', 'two', 'antagonistic'];nationalist
3442;de la Torre 2017;2017;['learn', 'Chávez', 'populist', 'strategy', 'effect', 'regime', 'change', 'first', 'follow', 'Chávez', 'populist', 'constituent', 'assembly', 're-found', 'strategy', 'convene', 'frequent', 'election', 'displace', 'old'];nationalist
3443;de la Torre 2017;2017;['Morales', 'MAS', 'Correa_’s', 'País', 'organization', 're-evaluate', 'democracy', 'MAS', 'anti-establishment', 'ethno-populist', 'party', 'appeal', 'mestizo', 'voter', 'power', 'base', 'strong', 'social', 'movement', 'vehicle'];left-wing
3444;de la Torre 2017;2017;['party', 'remain', 'electorally', 'dominant', 'transition', 'Brazil', 'Chile', 'El_Salvador', 'Uruguay', 'populist', 'pressure', 'weak', 'absent', 'populist', 'critic', 'emerge', 'Mexico', 'Obrador', '2006', 'election'];neoliberal
3445;de la Torre 2017;2017;['transition', 'Brazil', 'Chile', 'El_Salvador', 'Uruguay', 'populist', 'pressure', 'weak', 'absent', 'populist', 'critic', 'emerge', 'Mexico', 'Obrador', '2006', 'election', 'establish', 'party', 'the_Partido_de_la_Revolución_Democrática', 'opposition'];neoliberal
3446;de la Torre 2017;2017;['critical', 'legacy', 'Nestor', 'Kirchner', 'come', 'power', '2003', 'conjuncture', 'lead', 'populist', 'rupture', 'political', 'party', 'crisis', 'Argentina', 'suffer', 'deep', 'economic', 'collapse', '2001–2002'];authoritatian
3447;de la Torre 2017;2017;['supermarket', 'time', 'Chávez', 'reach', 'peak', 'popularity', 'intellectual', 'activist', 'despite', 'populist', 'language', 're-foundation', 'Kirchners', 'commit', 'populist', 'rupture', 'democracy', 'ambivalence', 'follow', 'bolivarian'];left-wing
3448;de la Torre 2017;2017;['popularity', 'intellectual', 'activist', 'despite', 'populist', 'language', 're-foundation', 'Kirchners', 'commit', 'populist', 'rupture', 'democracy', 'ambivalence', 'follow', 'bolivarian', 'ideological', 'script', 'reflect', 'predictable', 'reaction'];left-wing
3449;de la Torre 2017;2017;['constitutional', 'court', 'sum', 'strong', 'democratic', 'institution', 'complex', 'civil', 'society', 'impede', 'populist', 'rupture', 'Argentina', 'despite', 'share', 'inequity', 'produce', 'economic', 'policy', 'collapse'];neoliberal
3450;de la Torre 2017;2017;['government', 'post-Fujimori', 'Peru', 'question', 'democracy', 'versus', 'important', 'issue', 'populist', 'outsider', 'Humala', 'win', 'first', 'round', '2006', 'presidential', 'election', 'defeat', 'runoff'];authoritatian
3451;de la Torre 2017;2017;['impede', 'emulation', 'evident', 'Southern', 'Cone', 'Peru', 'Venezuela', 'leader', 'manage', 'spread', 'populist', 'group', 'country', 'active', 'promotion', 'far', 'uniformly', 'successful', 'cross_the_Atlantic', 'PODEMOS'];authoritatian
3452;de la Torre 2017;2017;['Spain', 'interestingly', 'principle', 'Bolivarianism', 'cross', 'the_Atlantic_Ocean', 'inspire', 'creation', 'Spain', 'populist', 'party', 'PODEMOS', 'leader', 'political', 'scientist', 'spend', 'long', 'period', 'time', 'bolivarian'];left-wing
3453;de la Torre 2017;2017;['bring', 'real', 'long-lasting', 'change', 'democratic', 'mechanism', 'election', 'constitution', 'making', 'build', 'populist', 'strategy', 'discourse', 'link', 'international', 'struggle', 'one', 'confrontation', 'empire', 'local'];nationalist
3454;de la Torre 2017;2017;['oil', 'Chávez', 'gain', 'defensive', 'shield', 'international', 'criticism', 'membership', 'ALBA', 'give', 'populist', 'administration', 'pristine', 'credential', 'government', 'Ecuador', 'less', 'extent', 'Bolivia', 'criminalize'];left-wing
3455;de la Torre 2017;2017;['perceive', 'effective', 'strategy', 'learn', 'emulate', 'ALBA', 'provide', 'institutional', 'space', 'populist', 'leader', 'meet', 'gather', 'information', 'devise', 'common', 'strategy', 'ALBA', 'hold', '16'];neoliberal
